agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
(桃園特約)鐵牛居家職能治療所,新北市,三峽區,新北市三峽區中山路127號11樓之5,121.3653564,24.93592453,B,專業照護服務,0912-465-002,5201314168@yahoo.com.tw,姚柔羽,20220113 17:30:42
利鎮物業管理顧問有限公司附設新北市私立淡水義山綜合長照機構,新北市,淡水區,新北市淡水區奎柔山路3號1樓,121.4499664,25.20681381,B,居家服務,0932-908-325,coco.a5340@gmail.com,張萬利,20221229 08:07:43
新北市私立永心居家長照機構,新北市,蘆洲區,新北市蘆洲區光明里中正路185巷45弄10號1樓,121.4754333,25.08763123,B,居家服務,02-22835610,teamworkheart@gmail.com,李嬋娟,20220302 10:53:01
財團法人佳醫健康基金會附設新北市私立三峽佳醫社區長照機構（三峽佳醫公共托老中心）,新北市,三峽區,新北市三峽區永?里文化路59號5樓之2,121.3722763,24.93591118,B,喘息服務,0226-716-323,jeh.hr31@gmail.com,蘇秀鑾,20230509 10:47:18
新北市私立佐臨服務居家長照機構,新北市,板橋區,新北市板橋區富貴里三民路2段37號23樓之1,121.479454,25.0173912,B,喘息服務,0920-243-692,tsolin202088@gmail.com,陳諭萱,20220303 09:34:51
智庭企業社附設新北市私立智庭居家長照機構,新北市,三峽區,新北市三峽區中山路284號1樓,121.3611908,24.93800545,B,喘息服務,0926-035767,a0926035767@gmail.com,陳?寶,20220622 08:10:21
新北市三芝區衛生所,新北市,三芝區,新北市三芝區埔坪里中山路一段12號,121.50383,25.25645447,B,居家失能個案家庭醫師照護服務,26364850-317,tpc259@ntpc.gov.tw,羅世偉,20220318 14:35:13
新北市私立悠樂活居家長照機構,新北市,林口區,新北市林口區麗園一街6巷7號1樓之2,121.3753204,25.07085037,B,喘息服務,2608-5670,binjer.ictmic@gmail.com,黃富琮,20220401 10:54:21
天主教耕莘醫療財團法人永和耕莘醫院(社照C),新北市,永和區,新北市永和區永興里中興街80號,121.5177307,25.01187515,B,專業照護服務,02-29286060,ltcabc.cthyh@gmail.com,趙嘉倫,20220322 17:14:20
吉雅健康股份有限公司附設新北市私立樂心居家長照機構,新北市,永和區,新北市永和區福和路159號3樓,121.520401,25.00762367,B,喘息服務,2922-1368,lyne.chiu@gmail.com,邱琳婷,20230515 10:59:31
和鄰長照股份有限公司附設新北市私立和鄰居家長照機構-新店區中正里(醫事C),新北市,鶯歌區,新北市鶯歌區東鶯里文化路237號1樓,121.3538437,24.95323372,C,巷弄長照站,7709-1222,honear2018@gmail.com,邱青萸,20210526 17:14:16
達特窩可居家物理治療所,新北市,三峽區,新北市三峽區介壽路一段276巷108弄1號,121.3798752,24.92776108,B,專業照護服務,02-26748522,drwalk4u@gmail.com,賴維澤,20230320 11:10:35
社團法人臺灣腦身心機能認知協會(社照C),新北市,中和區,新北市中和區秀山里景平路64巷13弄18號,121.5216675,24.99150276,C,巷弄長照站,02-86685760,Tnca.service@gmail.com,陳怡璇,20220502 17:00:10
固的診所,新北市,三重區,新北市三重區正義北路312號1~2樓,121.4950104,25.07017326,B,居家失能個案家庭醫師照護服務,02-29848333,qxclinic@gmail.com,蔡世偉,20220126 15:47:17
晏康股份有限公司附設新北市私立新店晏康社區長照機構,新北市,新店區,新北市新店區復興里民權路42巷59弄3號3樓,121.538353,24.98361588,B,喘息服務,02-2267-2297,Leepeggy1229@yahoo.com.tw,李佩芡,20220323 14:13:35
新北市私立旺福社區長照機構,新北市,貢寮區,新北市貢寮區朝陽街70巷10號1、2樓,121.909462,25.02257538,B,喘息服務,02-89857453,Ping3281113@gmail.com,黃雅萍,20220317 16:16:38
邦鄰居家服務有限公司附設新北市私立邦鄰居家長照機構,新北市,中和區,新北市中和區健康路89號3樓,121.4879379,25.00024223,B,喘息服務,8228-1850,banglin808080@gmail.com,陳愛冰,20230502 10:55:21
勝安租賃有限公司,新北市,新莊區,新北市新莊區新北大道二段187號,121.4637299,25.06078529,B,交通接送服務,02-8522-3262,shengan50658748@gmail.com,楊國勝,20230628 09:16:05
新北市私立金安心居家長照機構,新北市,永和區,新北市永和區永和路1段2號9樓之1,121.4852448,25.00115967,B,居家服務,093-364-164,jinansin589@gmail.com,王坤昊,20220303 09:28:50
愛佳生活股份有限公司附設新北市私立愛佳居家長照機構,新北市,樹林區,新北市樹林區千歲街61巷12弄28號1樓,121.427597,24.99917793,B,居家服務,0932-908325,lovelifecare2022@gmail.com,吳霈綺,20221209 10:28:38
新北市私立佳康老人長期照顧中心(養護型),新北市,新莊區,新北市新莊區雙鳳路109號4樓、111號4樓、113號4樓,121.4140167,25.02801132,B,喘息服務,02-29083466,jiakang3466@gmail.com,羅淑玲,20220302 09:56:32
元復醫院附設護理之家,新北市,土城區,新北市土城區慶樂街25號1、2、3樓,121.4391327,24.97273445,B,喘息服務,02-22620582,nursing.centers@msa.hinet.net,陳美慧,20220207 10:38:07
新北市私立安頓撫老大義社區長照機構,新北市,三峽區,新北市三峽區大義路35號(第1層),121.3783112,24.94370079,B,家庭托顧服務,02-26730273,agsdf799@gmail.com,蘇威宇,20220303 09:45:58
上新居家職能治療所,新北市,新莊區,新北市新莊區福美街62巷6號15樓,121.4614868,25.05473328,B,專業照護服務,0987-088-845,npyuan0713@yahoo.com.tw,袁寧蘋,20220315 10:43:11
齡活有限公司附設新北市私立齡活居家長照機構,新北市,板橋區,新北市板橋區香社里海山路19號1樓(103室),121.4542084,25.02016449,C,巷弄長照站,7751-8056,seniorlifeot@gmail.com,李劉素秋,20230218 15:36:44
財團法人一粒麥子社會福利慈善事業基金會(平溪十分站)(社照C),新北市,平溪區,新北市平溪區十分里十分街66巷1號,121.7758026,25.04192925,C,巷弄長照站,(02)87734528,W104116@wheat.org.tw,呂信雄,20230530 16:56:36
天主教耕莘醫療財團法人永和耕莘醫院(社照C),新北市,永和區,新北市永和區永興里中興街80號,121.5177307,25.01187515,B,專業照護服務(CC01),02-29286060,ltcabc.cthyh@gmail.com,趙嘉倫,20230802 17:19:14
達特窩可事業有限公司附設新北市私立賴夫居家長照機構,新北市,新莊區,新北市新莊區思源里自立街250號2樓,121.4588852,25.04548836,B,專業照護服務,026-748-522,drwalk4u@gmail.com,賴維澤,20230407 17:20:51
財團法人錸德文教基金會附設新北市私立永和錸工場社區長照機構(永和錸工場公共托老中心),新北市,永和區,新北市永和區永和路二段116號3樓,121.514946,25.01297188,B,日間照顧服務,02-22326700,yiying.chen@ricare.com.tw,楊慰芬,20220314 11:46:21
社團法人新北市國度關懷協會(社照C),新北市,三重區,新北市三重區過田里重新路四段39-1號4樓,121.4881058,25.05772591,C,巷弄長照站,,fish556.nicole@gmail.com,張聰光,20230530 18:43:21
新北市八里區衛生所,新北市,八里區,新北市八里區舊城里舊城路16號,121.4001312,25.14652252,B,居家失能個案家庭醫師照護服務,(02)26102137,AJ9007@ntpc.gov.tw,翁慈羚,20220325 11:56:02
同仁物理治療所,新北市,土城區,新北市土城區埤林里中央路四段127號,121.4163055,24.95754242,B,專業照護服務,02-80763952#312,ida-chang@yahoo.com.tw,張秀娟,20220302 09:34:21
新北市板橋區親子服務協會(社照C),新北市,板橋區,新北市板橋區中正里中正路413巷2弄26號B1,121.4531326,25.02344894,C,巷弄長照站,2953-5919,ccchungdaw@mohw.gov.tw,黃秀美,20230628 20:11:01
仁禾護理之家,新北市,三芝區,新北市三芝區四棧橋53之3號、53之3號二樓、53之3號三樓,121.4837341,25.26518059,B,喘息服務,026-365-111,s22885959@yahoo.com.tw,康秋芬,20230202 16:47:28
新北市板橋區三民社區展協會(社照C),新北市,板橋區,新北市板橋區東丘里新北市板橋區民生路1段30-1號,121.4768219,25.01366043,C,巷弄長照站,2956-1159,a29561159@yahoo.com.tw,林素杏,20220503 08:23:10
有限責任臺灣愛力照顧服務勞動合作社附設新北市私立愛力居家長照機構,新北市,新店區,新北市新店區文化路80巷11號1樓,121.5448303,24.98143196,B,居家服務,2912-2989,janiceljwu1966@gmail.com,吳麗真,20220729 08:09:41
衛生福利部雙和醫院(委託臺北醫學大學興建經營),新北市,中和區,新北市中和區中正里中正路291號,121.4935226,24.99269867,A,個案管理服務,02-22490088,21470@s.tmu.edu.tw,程毅君,20220322 11:48:44
新北市私立佳嘉居家長照機構,新北市,八里區,新北市八里區荖阡里訊塘路3號3樓,121.3981323,25.14456367,B,喘息服務,2619-5676,jaja131488@gmail.com,林秀真,20220322 09:13:20
社團法人愛福家協會附設新北市私立新莊新豐社區長照機構,新北市,新莊區,新北市新莊區西盛里樹新路226號4樓,121.4313583,25.00014687,B,日間照顧服務,02-22500177,rd07@ilive.org.tw,涂林德媛,20230517 14:22:05
耆寓股份有限公司附設新北市私立勤樸綜合長照機構,新北市,汐止區,新北市汐止區忠孝里大同路499號1樓,121.6447067,25.06218529,B,喘息服務,0989-819-520,ben.lin@vanyi.com.tw,盧允中,20230920 16:55:51
新北市私立萬眾居家長照機構,新北市,三重區,新北市三重區福德南路41號7樓,121.5029068,25.06207085,A,個案管理服務,02-28576792,wzhomecare99@gmail.com,黃姿穎,20220301 16:35:03
美樺股份有限公司附設新北市私立美樺居家長照機構,新北市,三重區,新北市三重區福德里成功路153號2樓之1,121.4866104,25.05241966,A,個案管理服務,029-742-133,meihua10911@gmail.com,穆秀芬,20220224 10:00:03
利鎮物業管理顧問有限公司附設新北市私立淡水義山綜合長照機構,新北市,淡水區,新北市淡水區奎柔山路3號1樓,121.4499664,25.20681381,B,日間照顧服務,0932-908-325,coco.a5340@gmail.com,張萬利,20221229 08:07:59
巫世平診所,新北市,板橋區,新北市板橋區南雅南路一段66號,121.4553146,25.0052948,B,居家失能個案家庭醫師照護服務,029-661-790,wsp0831.wsp0831@msa.hinet.net,巫世平,20220609 15:26:23
微笑長照整合服務股份有限公司附設新北市私立微笑居家長照機構-泰山區(醫事C),新北市,泰山區,新北市泰山區新明里24鄰民國街27號,121.4258118,25.04370308,C,巷弄長照站,029-940-060,s.lihanwen@gmail.com,李漢文,20210526 16:45:08
新北市私立馨樂居家長照機構,新北市,鶯歌區,新北市鶯歌區陽明街16號4樓,121.3404312,24.95681,B,喘息服務,0952-730-119,bbgin2002@yahoo.com.tw,林雅慧,20220919 09:13:50
千歲小兒科診所,新北市,樹林區,新北市樹林區千歲街47號1樓,121.4254074,24.99638748,B,居家失能個案家庭醫師照護服務,086-871-390,osm560601@gmail.com,歐淑美,20220613 09:47:28
好窩居家職能治療所,新北市,新店區,新北市新店區新和里永安街109巷36號,121.5217972,24.98610306,B,專業照護服務(CC01),02-86660313,haowo0305@gmail.com,楊書竣,20230802 17:19:14
天主教耕莘醫療財團法人永和耕莘醫院(社照C),新北市,永和區,新北市永和區永興里中興街80號,121.5177307,25.01187515,B,營養餐飲服務,02-29286060,ltcabc.cthyh@gmail.com,趙嘉倫,20220322 17:13:58
財團法人伊甸社會服務基金會-鶯歌大湖公共托老中心(醫事C),新北市,鶯歌區,新北市鶯歌區中湖里大湖路338巷2號,121.3462448,24.97107506,C,巷弄長照站,2677-6759,eden7738@eden.org.tw,成亮,20210526 17:31:12
王嘉興診所,新北市,泰山區,新北市泰山區明志路一段271號,121.4321289,25.06007767,B,居家失能個案家庭醫師照護服務,02-85314123,lg105kk@yahoo.com.tw,王嘉興,20220329 11:51:32
新北市私立達霖居家長照機構,新北市,板橋區,新北市板橋區篤行路三段18號2樓,121.4287186,24.98732376,B,喘息服務,2685-5992,darlinghomecare@gmail.com,林凱瑩,20221017 10:02:06
牧羊人居家服務整合有限公司附設新北市私立牧羊人居家長照機構,新北市,新莊區,新北市新莊區昌平里中央路287號3樓,121.4524765,25.05867958,B,喘息服務,02-85213385,wgshomecare@gmail.com,劉懋,20220315 09:43:12
達特窩可事業有限公司附設新北市私立賴夫居家長照機構,新北市,新莊區,新北市新莊區思源里自立街250號2樓,121.4588852,25.04548836,B,居家服務,026-748-522,drwalk4u@gmail.com,賴維澤,20220323 10:52:57
中華全齡關懷協會(土城中正站)(社照C),新北市,土城區,新北市土城區中正里裕民路185巷8號,121.4536438,24.98489761,C,巷弄長照站,02-2270-5877,caaca88238079@gmail.com,邱玉亭,20220929 11:43:53
財團法人私立廣恩老人養護中心附設新北市私立新莊新樹社區長照機構,新北市,新莊區,新北市新莊區西盛里新樹路222號4樓、5樓,121.4336548,25.02017975,B,喘息服務,8201-3888,shinsu2020@outlook.com,林偉峰,20220314 15:50:37
新北市私立銀享樂園老人長期照顧中心(養護型),新北市,土城區,新北市土城區日新里日新街33巷8號3-4樓,121.4426651,24.98753738,B,喘息服務,02-22658299,caerhome72765546@gmail.com,楊文一,20221028 08:30:22
新北市私立幸心綜合長照機構,新北市,新莊區,新北市新莊區文明里中正路55之1號1樓,121.4621429,25.03969383,B,日間照顧服務,0960-635-407,diana001123@gmail.com,謝幸潔,20230605 13:40:01
新北市私立宜家居家長照機構,新北市,三重區,新北市三重區福德里集美街75巷27號1樓,121.4980392,25.06240845,B,專業照護服務,0918-957-363,jl225185007@gmail.com,李?穎,20220208 15:40:12
財團法人伊甸社會福利基金會附設新北市三峽身心障礙福利服務中心,新北市,三峽區,新北市三峽區龍埔里國光街12巷10號1樓,121.3760529,24.9372654,B,營養餐飲服務,02-26741778#203,eden8017@eden.org.tw,羅紀?,20220322 17:16:15
牧羊人居家服務整合有限公司附設新北市私立牧羊人居家長照機構,新北市,新莊區,新北市新莊區昌平里中央路287號3樓,121.4524765,25.05867958,B,居家服務,02-85213385,wgshomecare@gmail.com,劉懋,20220314 15:54:44
自己人居家物理治療所(醫事C),新北市,鶯歌區,新北市鶯歌區南鶯里育才街90號1樓,121.3473511,24.95472908,C,巷弄長照站,(02)2678-1289,ben06066@gmail.com,陳星叡,20210526 17:25:45
新北市大新板愛心關懷協會(文聖站)(社照C),新北市,板橋區,新北市板橋區文聖街149巷27號1樓,120.5631504,24.2229875,C,巷弄長照站,02-29589299,yisyuanhu@gmail.com,余崑松,20230630 15:04:30
新北市私立佳嘉居家長照機構,新北市,八里區,新北市八里區荖阡里訊塘路3號3樓,121.3981323,25.14456367,B,居家服務,2619-5676,jaja131488@gmail.com,林秀真,20220322 09:12:51
新北市中和區碧湖社區發展協會(社照C),新北市,中和區,新北市中和區錦昌里圓通路367巷7號1樓,121.4922256,24.98835564,C,巷弄長照站,02-22421287,pig8008159494@gmail.com,邱尾玟,20220502 16:51:31
立祥居家語言治療所,新北市,中和區,新北市中和區捷運路109號,121.5078278,24.99010468,B,專業照護服務,0937-722-020,fenny0719ster@gmail.com,鄭秀芬,20200310 15:01:56
社團法人中華培愛全人關懷協會中華培愛全人關懷協會(社照C),新北市,新莊區,新北市新莊區雙鳳里中正路708號3樓,121.4165497,25.02514648,C,巷弄長照站,(02)2903-1191,aa0939772905@gmail.com,高恩堂,20220503 09:34:35
樂銓管理顧問股份有限公司附設新北市私立樂銓居家長照機構,新北市,三重區,新北市三重區正安里正義北路210號9樓,121.4962006,25.06752586,B,喘息服務,027-316-940,osirishsu@gmail.com,鄭寶蓮,20220127 16:03:27
全能居家長照有限公司附設新北市私立全能居家長照機構,新北市,新莊區,新北市新莊區民安里民安西路38巷19號,121.4267578,25.0205574,B,居家服務,02-2202-9025,a818387@kimo.com,楊惠珠,20220919 09:07:46
